Name of Facebook Group,Group URL,Number of followers (nearest 1000)
Montgomery County Memories,"http://www.facebook.com/groups/MoComemories
",5700.0
New Netherland 1609-1674 Colonial Dutch Settlement Genealogy Group,"http://www.facebook.com/groups/NewNetherlandDutch
",2500.0
New Netherland Settlers,"http://www.facebook.com/groups/NewNetherlandSettlers
",1000.0
Province of Maryland History & Genealogy,"http://www.facebook.com/groups/114710328297
",0.0
"Southern Maryland Families Who Migrated To Abbeville, South Carolina","http://www.facebook.com/groups/524470790991808
",0.0
Southern Maryland Families,"http://www.facebook.com/groups/611471442213059
",9900.0
St. Mary's County Genealogical Society,"http://www.facebook.com/groups/SMCGSI
",0.0
Upper Eastern Shore of Maryland Genealogy,"http://www.facebook.com/groups/137682862943351
",0.0
The Old West End Hagerstown,"http://www.facebook.com/groups/812945732520927
",0.0
Western Maryland History,"http://www.facebook.com/groups/363758143469
",9500.0
Churches of Worcester County -- their history,"http://www.facebook.com/groups/967441886660914
",0.0
Cape Cod Genealogical Society,"http://www.facebook.com/groups/629815270390600
",0.0
Dennis Village Walking Tour - History Revisited,"http://www.facebook.com/groups/764316657111963
",0.0
Descendants of Cape Cod and the Islands,"http://www.facebook.com/groups/498592186958691
",1300.0
BERKSHIRE County Massachusetts Genealogy,"http://www.facebook.com/groups/890772637660009
",0.0
"Bennington & Windham Co. VT & Berkshire, Hampshire & Franklin MA Genealogy","http://www.facebook.com/groups/494677163910128
",0.0
"BEST Genealogy Sites, Northeast","http://www.facebook.com/groups/1008994262515396
",0.0
"TAUNTON, Mass. Genealogy","http://www.facebook.com/groups/1728134067460801
",0.0
Central Massachusetts Genealogical Society,"http://www.facebook.com/groups/197925881302
",0.0
Descendants of Massachusetts Founding Families,"http://www.facebook.com/groups/MAFoundingFamilies
",8800.0
Early New England Families after the Great Migration (1641 -1700),"http://www.facebook.com/groups/818333918223475
",1700.0
Beverly - Photos & Postcards,"http://www.facebook.com/groups/1411629189099509
",2600.0
Descendants of the First Settlers of Old Newbury,"http://www.facebook.com/groups/oldnewbury
",1900.0
Descendants of the Salem Witch Trials,"http://www.facebook.com/groups/187241882497
",2600.0
"Descendants of 1692 Salem, MA “Witches”","http://www.facebook.com/groups/124543630973031
",3500.0
Susannah North-Martin Legacy,"http://www.facebook.com/groups/1416612471992031
",0.0
"Ipswich, Essex and the North Shore - Photos and Postcards.","http://www.facebook.com/groups/rob.swan
",1600.0
Lynn and North Shore History,"http://www.facebook.com/groups/473378006176435
",3900.0
Methuen History,"http://www.facebook.com/groups/Methuenhistory
",2100.0
Newburyport History Buffs,"http://www.facebook.com/groups/28280126781
",5700.0
Records of the Salem Witch-Hunt,"http://www.facebook.com/groups/50656682031
",0.0
Sons & Daughters of the First Settlers of Newbury,"http://www.facebook.com/groups/1303249763153104
",0.0
The Essex Society of Genealogists,"http://www.facebook.com/groups/487578804706262
",0.0
North Quabbin Massachusetts Genealogy,"http://www.facebook.com/groups/790026257739785
",0.0
"HAMPSHIRE, HAMPDEN, & FRANKLIN Counties Massachusetts Genealogy","http://www.facebook.com/groups/845211745526704
",0.0
"You Grew Up Around Greenfield, Mass If You Remember","http://www.facebook.com/groups/175944512478316
",7900.0
"Bennington & Windham Co. VT & Berkshire, Hampshire & Franklin MA Genealogy","http://www.facebook.com/groups/494677163910128
",0.0
"HAMPSHIRE, HAMPDEN, & FRANKLIN Counties Massachusetts Genealogy","http://www.facebook.com/groups/845211745526704
",0.0
Friends of Holyoke's Historic Cemeteries & Monuments,"http://www.facebook.com/groups/1263027100491676
",0.0
"HAMPSHIRE, HAMPDEN, & FRANKLIN Counties Massachusetts Genealogy","http://www.facebook.com/groups/845211745526704
",0.0
"Bennington & Windham Co. VT & Berkshire, Hampshire & Franklin MA Genealogy","http://www.facebook.com/groups/494677163910128
",0.0
Historic Buildings of Massachusetts,"http://www.facebook.com/groups/285104700087
",2500.0
Descendants of Massachusetts Founding Families,"http://www.facebook.com/groups/MAFoundingFamilies
",8800.0
Massachusetts Genealogy! Just Ask!,"http://www.facebook.com/groups/MassachusettsGenealogyJustAsk
",1900.0
Massachusetts Genealogy Network,"http://www.facebook.com/groups/222148731152599
",4900.0
Massachusetts Society of Genealogists,"http://www.facebook.com/groups/talkaboutgenealogy
",2200.0
"History, Memories & Photos of Woburn","http://www.facebook.com/groups/151299768801972
",5800.0
Nantucket Genealogy Interest Group,"http://www.facebook.com/groups/156609171072020
",0.0
Acadian & French-Canadian Genealogy & History,"http://www.facebook.com/groups/AcadianFrenchCanadianGenealogy
",5700.0
NEAPG New England Chapter of the Association of Professional Genealogists,"http://www.facebook.com/groups/71106899553
",0.0
New England DNA /Gedmatch Project,"http://www.facebook.com/groups/380247892716040
",0.0
New England Genealogy Ancestors and Me,"http://www.facebook.com/groups/newenglandgenealogyancestorsandme
",1100.0
New England Family Genealogy and History,"http://www.facebook.com/groups/HistoryGenNEFamilies
",12000.0
New England Genealogy,"http://www.facebook.com/groups/2474151226
",9800.0
Dedham Historical Society and Museum,"http://www.facebook.com/groups/103839519649729
",1400.0
Stoughton - Historic Photos & Postcards,"http://www.facebook.com/groups/267087746805823
",1000.0
"Stoughton, Massachusetts Historical Society","http://www.facebook.com/groups/112690516357
",1300.0
You Know You're From Stoughton When...,"http://www.facebook.com/groups/2234077507
",5200.0
NORTHEAST COOL GENEALOGY GROUPS,"http://www.facebook.com/groups/112731995739140
",0.0
PLYMOUTH COLONY Massachusetts Genealogy 1620-1691,"http://www.facebook.com/groups/834024983313234
",4400.0
"BRIDGEWATER, Mass. Genealogy","http://www.facebook.com/groups/589208437914270
",0.0
Brockton History,"http://www.facebook.com/groups/529478240476635
",14100.0
"Wareham, Massachusetts:  The Greatest Town On Earth (HISTORY GROUP)","http://www.facebook.com/groups/50259858372
",5000.0
PLYMOUTH COLONY Massachusetts Genealogy 1620-1691,"http://www.facebook.com/groups/834024983313234
",4400.0
Holmes Library Genealogy,"http://www.facebook.com/groups/HolmesLibraryGenealogy
",0.0
"The History Of Strafford, NH","http://www.facebook.com/groups/1508813636092710
",0.0
History Boston area,"http://www.facebook.com/groups/1612402565641955
",6600.0
"BOSTON, Mass. Genealogy","http://www.facebook.com/groups/151319085289053
",0.0
Boston History: Once upon a time....(Boston Though Photos/Paintings),"http://www.facebook.com/groups/980544545300427
",0.0
Boston Police History,"http://www.facebook.com/groups/Bostonpolicehistory
",2300.0
East Boston Throughout History,"http://www.facebook.com/groups/EBThroughoutHistory
",3900.0
Growing Up in Boston,"http://www.facebook.com/groups/188781747853410
",3600.0
Hidden History of Black Boston,"http://www.facebook.com/groups/347926518633655
",1200.0
South Boston Photos,"http://www.facebook.com/groups/278517538943786
",3900.0
Jewish Genealogical Society of Greater Boston,"http://www.facebook.com/groups/120620052327
",0.0
OFD (Originally from Dorchester),"http://www.facebook.com/groups/TheOFD
",17400.0
I GREW UP IN ROXBURY,"http://www.facebook.com/groups/IGrewUpinRoxbury
",7300.0
Partnership of the Historic Bostons,"http://www.facebook.com/groups/347042398712346
",0.0
THE GREAT MIGRATION 1620-1640,"http://www.facebook.com/groups/145050959187406
",3000.0
Ukrainians Of New England |  Українці Із Нової Англії,"http://www.facebook.com/groups/neukrainians
",1800.0
The Great Western Mass. Forum  :A Blast to the Past,"http://www.facebook.com/groups/595227044235976
",17600.0
Winthrop Fleet Ancestry,"http://www.facebook.com/groups/486979664797203
",0.0
Descendants of The Winthrop Fleet Puritans,"http://www.facebook.com/groups/155466914541636
",0.0
Winthrop  Migration  1629-1640,"http://www.facebook.com/groups/1488295248141050
",0.0
Oklahoma Court Descendant Women of Ancient and Honorable Artillery Company,"http://www.facebook.com/groups/965586030217236
",0.0
North Quabbin Massachusetts Genealogy,"http://www.facebook.com/groups/790026257739785
",0.0
"Clinton, MA Polish History & Genealogy Project","http://www.facebook.com/groups/360810203986292
",0.0
Mendon Massachusetts Genealogy,"http://www.facebook.com/groups/776884839478139
",0.0
WORCESTER County Massachusetts Genealogy,"http://www.facebook.com/groups/469992256508192
",0.0
Alcona Michigan history,"http://www.facebook.com/groups/427998860553125
",3600.0
West Michigan Genealogy & History,"http://www.facebook.com/groups/452813511542752
",1400.0
Allegan County Pictures in History,"http://www.facebook.com/groups/280444085792236
",2700.0
Alpena County Michigan History,"http://www.facebook.com/groups/390789334296328
",4500.0
Mancelona Area Historical Society,"http://www.facebook.com/groups/250492564974924
",2300.0
You know you're from the Copper Country when...,"http://www.facebook.com/groups/132216390201401
",22000.0
Hastings History,"http://www.facebook.com/groups/1483558931893921
",3700.0
Bay City Michigan History,"http://www.facebook.com/groups/263708017414537
",3200.0
Bay County Genealogical Society Michigan,"http://www.facebook.com/groups/364020493798257
",0.0
Remember in Frankfort when......,"http://www.facebook.com/groups/252071631482420
",2500.0
"Benton Harbor & St. Joseph, Michigan Memories","http://www.facebook.com/groups/238547446258988
",24900.0
Buchanan Memorial Wall,"http://www.facebook.com/groups/Buchananmemorialwall
",3600.0
You know you grew up in Buchanan MI if.....,"http://www.facebook.com/groups/216923798359953
",3300.0
TreeClimbers @Niles District Library,"http://www.facebook.com/groups/120511971848946
",0.0
Gen-Michigan: Berrien County Genealogy,"http://www.facebook.com/groups/Berrien.Mi.Gen
",0.0
Battle Creek Regional History Museum,"http://www.facebook.com/groups/1419234648322660
",6700.0
Calhoun County Genealogical Society,"http://www.facebook.com/groups/744924938997521
",0.0
"Calhoun County, Michigan Genealogy","http://www.facebook.com/groups/305538589784409
",0.0
TreeClimbers @Niles District Library,"http://www.facebook.com/groups/120511971848946
",0.0
Mackinac Area Genealogy and Family History,"http://www.facebook.com/groups/106050736163832
",0.0
Arnold Transit Company Memories 1878 - 2016,"http://www.facebook.com/groups/1441343335930007
",0.0
"Sault Ste Marie, MI: Remember When ???","http://www.facebook.com/groups/330768744090739
",0.0
Clare County Michigan Genealogy,"http://www.facebook.com/groups/148703035474454
",0.0
Bath Michigan history,"http://www.facebook.com/groups/236077133098536
",2900.0
"Memories of St. Johns, MI","http://www.facebook.com/groups/MemoriesStJohns
",4200.0
"Westphalia, MI Genealogy","http://www.facebook.com/groups/229118354667
",0.0
"Rediscovered History in Ingham, Eaton, Clinton, Ionia & Jackson counties MI","http://www.facebook.com/groups/216725032151243
",5400.0
"Rediscovered History in Ingham, Eaton, Clinton, Ionia & Jackson counties MI","http://www.facebook.com/groups/216725032151243
",5400.0
"You know you're from Charlotte, Michigan if you...","http://www.facebook.com/groups/126372630709901
",5400.0
HSGL - Historical Society of Greater Lansing,"http://www.facebook.com/groups/137660544586
",16400.0
Eaton County Genealogical Society,"http://www.facebook.com/groups/173893799750
",0.0
Eaton County Genealogical Society,"http://www.facebook.com/groups/173893799750
",0.0
"Rediscovered History in Ingham, Eaton, Clinton, Ionia & Jackson counties MI","http://www.facebook.com/groups/216725032151243
",5400.0
"Rediscovered History in Ingham, Eaton, Clinton, Ionia & Jackson counties MI","http://www.facebook.com/groups/216725032151243
",5400.0
Mackinac Area Genealogy and Family History,"http://www.facebook.com/groups/106050736163832
",0.0
Arnold Transit Company Memories 1878 - 2016,"http://www.facebook.com/groups/1441343335930007
",0.0
Fenton Ancestry Search Team (F.A.S.T),"http://www.facebook.com/groups/FentonAncestrySearchTeam
",0.0
"Ironwood, Michigan and Upper Peninsula Unidentified Photos","http://www.facebook.com/groups/147468952124927
",0.0
Gogebic Range Genealogical Society,"http://www.facebook.com/groups/gogebicroots
",0.0
I Grew Up In Traverse City,"http://www.facebook.com/groups/501888986594709
",18900.0
"You Know you are from Traverse City, Michigan when....","http://www.facebook.com/groups/2252797797
",5800.0
"Ithaca Michigan, and our memories","http://www.facebook.com/groups/367237473344832
",2600.0
"Vanished Camden, MI","http://www.facebook.com/groups/193891240680287
",1100.0
Vanished Frontier,"http://www.facebook.com/groups/222176717835914
",0.0
Vanished Hillsdale,"http://www.facebook.com/groups/vanishedhillsdale
",12500.0
You know you're from the Copper Country when...,"http://www.facebook.com/groups/132216390201401
",22000.0
Houghton Michigan Genealogy,"http://www.facebook.com/groups/264910143628749
",1800.0
Houghton Michigan Genealogy,"http://www.facebook.com/groups/264910143628749
",1800.0
You must be from bad axe michigan if you............,"http://www.facebook.com/groups/201219739934863
",4800.0
"You know you grew up in Harbor Beach, when you........","http://www.facebook.com/groups/OldtimesHB
",2700.0
Parisville Poles Genealogy,"http://www.facebook.com/groups/381688882417128
",0.0
"You know you are from Sebewaing, MI when.....","http://www.facebook.com/groups/138684139551691
",4200.0
Dansville Michigan Historical Society,"http://www.facebook.com/groups/322067415608
",1800.0
HSGL - Historical Society of Greater Lansing,"http://www.facebook.com/groups/137660544586
",16400.0
"Mason, Michigan Memories and History","http://www.facebook.com/groups/238742026159120
",4400.0
"Ingham County, Michigan, Genealogy","http://www.facebook.com/groups/inghamgenealogy
",0.0
"Rediscovered History in Ingham, Eaton, Clinton, Ionia & Jackson counties MI","http://www.facebook.com/groups/216725032151243
",5400.0
Thumb of Michigan Genealogy,"http://www.facebook.com/groups/1648892298746738
",3200.0
Ionia County Genealogical Society,"http://www.facebook.com/groups/157808514266243
",0.0
"Rediscovered History in Ingham, Eaton, Clinton, Ionia & Jackson counties MI","http://www.facebook.com/groups/216725032151243
",5400.0
"Rediscovered History in Ingham, Eaton, Clinton, Ionia & Jackson counties MI","http://www.facebook.com/groups/216725032151243
",5400.0
